Timestamp,Day of Year,Plot,Alfalfa variety,Plant height (cm),Total Solar Radiation (kW-hr/m2),Irrig. Treatment (%),Average Air Temperature (Deg C),Ave. SWD (%),Growth stage,Relative Humidity (%),Total Precipitation (mm),Irrig. amount (in),Leaf Area Index (LAI),Fall Dormancy*,Winterhardiness**,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,location,year
2023-04-19,109.0,P25,Ladak II,,7.794,60R,4.5,0.87,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P9,Ladak II,,7.794,80C,4.5,32.56,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P16,Ladak II,,7.794,80C,4.5,32.56,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P30,Ladak II,,7.794,80C,4.5,32.56,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P7,Ladak II,,7.794,100,4.5,17.27,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P14,Ladak II,,7.794,100,4.5,17.27,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P29,Ladak II,,7.794,100,4.5,17.27,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P10,Nexgrow6516R,,7.794,100,4.5,2.14,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P17,Nexgrow6516R,,7.794,100,4.5,2.14,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P22,Nexgrow6516R,,7.794,100,4.5,2.14,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P8,Nexgrow6516R,,7.794,60R,4.5,,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P19,Nexgrow6516R,,7.794,60R,4.5,,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P24,Nexgrow6516R,,7.794,60R,4.5,,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P6,Nexgrow6516R,,7.794,80R,4.5,5.76,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P13,Nexgrow6516R,,7.794,80R,4.5,5.76,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P21,Nexgrow6516R,,7.794,80R,4.5,5.76,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P3,Ladak II,,7.794,60C,4.5,1.52,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P18,Ladak II,,7.794,60C,4.5,1.52,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P23,Ladak II,,7.794,60C,4.5,1.52,,44.0,0.0,,,2.0,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P1,Nexgrow6516R,,7.794,80C,4.5,,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P15,Nexgrow6516R,,7.794,80C,4.5,,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-19,109.0,P28,Nexgrow6516R,,7.794,80C,4.5,,,44.0,0.0,,,4.5,2.0,2.27,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P2,Ladak II,,7.735,80R,9.3,33.96,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P20,Ladak II,,7.735,80R,9.3,33.96,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P27,Ladak II,,7.735,80R,9.3,33.96,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P4,Ladak II,,7.735,60R,9.3,2.35,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P11,Ladak II,,7.735,60R,9.3,2.35,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P25,Ladak II,,7.735,60R,9.3,2.35,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P9,Ladak II,,7.735,80C,9.3,33.48,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P16,Ladak II,,7.735,80C,9.3,33.48,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P30,Ladak II,,7.735,80C,9.3,33.48,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P7,Ladak II,,7.735,100,9.3,17.88,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P14,Ladak II,,7.735,100,9.3,17.88,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P29,Ladak II,,7.735,100,9.3,17.88,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P10,Nexgrow6516R,,7.735,100,9.3,2.95,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P17,Nexgrow6516R,,7.735,100,9.3,2.95,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P22,Nexgrow6516R,,7.735,100,9.3,2.95,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P8,Nexgrow6516R,,7.735,60R,9.3,,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P19,Nexgrow6516R,,7.735,60R,9.3,,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P24,Nexgrow6516R,,7.735,60R,9.3,,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P6,Nexgrow6516R,,7.735,80R,9.3,6.36,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P13,Nexgrow6516R,,7.735,80R,9.3,6.36,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P21,Nexgrow6516R,,7.735,80R,9.3,6.36,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P3,Ladak II,,7.735,60C,9.3,2.73,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P18,Ladak II,,7.735,60C,9.3,2.73,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P23,Ladak II,,7.735,60C,9.3,2.73,,44.0,0.0,,,2.0,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P1,Nexgrow6516R,,7.735,80C,9.3,,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P15,Nexgrow6516R,,7.735,80C,9.3,,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-20,110.0,P28,Nexgrow6516R,,7.735,80C,9.3,,,44.0,0.0,,,4.5,2.0,1.86,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P2,Ladak II,,6.757,80R,12.6,38.16,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P20,Ladak II,,6.757,80R,12.6,38.16,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P27,Ladak II,,6.757,80R,12.6,38.16,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P4,Ladak II,,6.757,60R,12.6,3.76,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P11,Ladak II,,6.757,60R,12.6,3.76,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P25,Ladak II,,6.757,60R,12.6,3.76,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P9,Ladak II,,6.757,80C,12.6,34.72,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P16,Ladak II,,6.757,80C,12.6,34.72,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P30,Ladak II,,6.757,80C,12.6,34.72,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P7,Ladak II,,6.757,100,12.6,18.48,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P14,Ladak II,,6.757,100,12.6,18.48,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P29,Ladak II,,6.757,100,12.6,18.48,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P10,Nexgrow6516R,,6.757,100,12.6,3.48,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P17,Nexgrow6516R,,6.757,100,12.6,3.48,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P22,Nexgrow6516R,,6.757,100,12.6,3.48,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P8,Nexgrow6516R,,6.757,60R,12.6,,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P19,Nexgrow6516R,,6.757,60R,12.6,,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P24,Nexgrow6516R,,6.757,60R,12.6,,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P6,Nexgrow6516R,,6.757,80R,12.6,7.88,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P13,Nexgrow6516R,,6.757,80R,12.6,7.88,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P21,Nexgrow6516R,,6.757,80R,12.6,7.88,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P3,Ladak II,,6.757,60C,12.6,4.85,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P18,Ladak II,,6.757,60C,12.6,4.85,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P23,Ladak II,,6.757,60C,12.6,4.85,,48.0,0.0,,,2.0,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P1,Nexgrow6516R,,6.757,80C,12.6,,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P15,Nexgrow6516R,,6.757,80C,12.6,,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-21,111.0,P28,Nexgrow6516R,,6.757,80C,12.6,,,48.0,0.0,,,4.5,2.0,2.11,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P2,Ladak II,,7.732,80R,13.6,42.82,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P20,Ladak II,,7.732,80R,13.6,42.82,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P27,Ladak II,,7.732,80R,13.6,42.82,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P4,Ladak II,,7.732,60R,13.6,5.51,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P11,Ladak II,,7.732,60R,13.6,5.51,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P25,Ladak II,,7.732,60R,13.6,5.51,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P9,Ladak II,,7.732,80C,13.6,36.36,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P16,Ladak II,,7.732,80C,13.6,36.36,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P30,Ladak II,,7.732,80C,13.6,36.36,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P7,Ladak II,,7.732,100,13.6,19.39,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P14,Ladak II,,7.732,100,13.6,19.39,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P29,Ladak II,,7.732,100,13.6,19.39,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P10,Nexgrow6516R,,7.732,100,13.6,4.55,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P17,Nexgrow6516R,,7.732,100,13.6,4.55,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P22,Nexgrow6516R,,7.732,100,13.6,4.55,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P8,Nexgrow6516R,,7.732,60R,13.6,0.8,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P19,Nexgrow6516R,,7.732,60R,13.6,0.8,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P24,Nexgrow6516R,,7.732,60R,13.6,0.8,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P6,Nexgrow6516R,,7.732,80R,13.6,8.79,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P13,Nexgrow6516R,,7.732,80R,13.6,8.79,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P21,Nexgrow6516R,,7.732,80R,13.6,8.79,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P3,Ladak II,,7.732,60C,13.6,6.97,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P18,Ladak II,,7.732,60C,13.6,6.97,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P23,Ladak II,,7.732,60C,13.6,6.97,,48.0,0.0,,,2.0,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P1,Nexgrow6516R,,7.732,80C,13.6,,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P15,Nexgrow6516R,,7.732,80C,13.6,,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-22,112.0,P28,Nexgrow6516R,,7.732,80C,13.6,,,48.0,0.0,,,4.5,2.0,1.48,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P2,Ladak II,,8.025,80R,14.4,47.77,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P20,Ladak II,,8.025,80R,14.4,47.77,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P27,Ladak II,,8.025,80R,14.4,47.77,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P4,Ladak II,,8.025,60R,14.4,8.13,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P11,Ladak II,,8.025,60R,14.4,8.13,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P25,Ladak II,,8.025,60R,14.4,8.13,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P9,Ladak II,,8.025,80C,14.4,37.9,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P16,Ladak II,,8.025,80C,14.4,37.9,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P30,Ladak II,,8.025,80C,14.4,37.9,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P7,Ladak II,,8.025,100,14.4,20.61,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P14,Ladak II,,8.025,100,14.4,20.61,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P29,Ladak II,,8.025,100,14.4,20.61,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P10,Nexgrow6516R,,8.025,100,14.4,6.16,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P17,Nexgrow6516R,,8.025,100,14.4,6.16,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P22,Nexgrow6516R,,8.025,100,14.4,6.16,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P8,Nexgrow6516R,,8.025,60R,14.4,1.61,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P19,Nexgrow6516R,,8.025,60R,14.4,1.61,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P24,Nexgrow6516R,,8.025,60R,14.4,1.61,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P6,Nexgrow6516R,,8.025,80R,14.4,9.7,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P13,Nexgrow6516R,,8.025,80R,14.4,9.7,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P21,Nexgrow6516R,,8.025,80R,14.4,9.7,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P3,Ladak II,,8.025,60C,14.4,8.18,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P18,Ladak II,,8.025,60C,14.4,8.18,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P23,Ladak II,,8.025,60C,14.4,8.18,,43.0,0.0,,,2.0,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P1,Nexgrow6516R,,8.025,80C,14.4,0.21,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P15,Nexgrow6516R,,8.025,80C,14.4,0.21,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-23,113.0,P28,Nexgrow6516R,,8.025,80C,14.4,0.21,,43.0,0.0,,,4.5,2.0,2.96,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P2,Ladak II,,8.162,80R,15.1,52.16,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P20,Ladak II,,8.162,80R,15.1,52.16,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P27,Ladak II,,8.162,80R,15.1,52.16,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P4,Ladak II,,8.162,60R,15.1,10.11,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P11,Ladak II,,8.162,60R,15.1,10.11,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P25,Ladak II,,8.162,60R,15.1,10.11,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P9,Ladak II,,8.162,80C,15.1,40.25,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P16,Ladak II,,8.162,80C,15.1,40.25,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P30,Ladak II,,8.162,80C,15.1,40.25,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P7,Ladak II,,8.162,100,15.1,21.21,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P14,Ladak II,,8.162,100,15.1,21.21,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
2023-04-24,114.0,P29,Ladak II,,8.162,100,15.1,21.21,,30.0,0.0,,,2.0,2.0,3.09,,RenoLinearMoveIrrigation_2023,RenoLinearMoveIrrigation,2023
