Timestamp,Day of Year,Plot,Average Air Temperature (Deg C),Total Precipitation (mm),Alfalfa variety,Fall Dormancy*,Average Wind Speed (m/s),Dry yield (ton/ha),experiment_info,Plant height (cm),Total Solar Radiation (kW-hr/m2),Growth stage,Irrig. Treatment (%),Irrig. amount (in),Ave. SWD (%),Relative Humidity (%),Winterhardiness**,Leaf Area Index (LAI),location,year
2023-02-20,51.0,,5.4,0.0,,,1.22,,RenoLinearMoveIrrigation_2023,,4.019,,,,,60.0,,,RenoLinearMoveIrrigation,2023
2023-02-21,52.0,,2.8,0.0,,,3.69,,RenoLinearMoveIrrigation_2023,,2.496,,,,,65.0,,,RenoLinearMoveIrrigation,2023
2023-02-22,53.0,,-3.2,0.0,,,3.03,,RenoLinearMoveIrrigation_2023,,4.122,,,,,62.0,,,RenoLinearMoveIrrigation,2023
2023-02-23,54.0,,-3.9,0.76,,,2.12,,RenoLinearMoveIrrigation_2023,,2.611,,,,,77.0,,,RenoLinearMoveIrrigation,2023
2023-02-24,55.0,,-1.7,2.54,,,1.72,,RenoLinearMoveIrrigation_2023,,1.392,,,,,80.0,,,RenoLinearMoveIrrigation,2023
2023-02-25,56.0,,2.2,6.1,,,2.03,,RenoLinearMoveIrrigation_2023,,2.294,,,,,81.0,,,RenoLinearMoveIrrigation,2023
2023-02-26,57.0,,2.1,0.0,,,3.7,,RenoLinearMoveIrrigation_2023,,4.108,,,,,71.0,,,RenoLinearMoveIrrigation,2023
2023-02-27,58.0,,-0.9,0.0,,,3.39,,RenoLinearMoveIrrigation_2023,,2.709,,,,,75.0,,,RenoLinearMoveIrrigation,2023
2023-02-28,59.0,,-1.5,2.79,,,2.72,,RenoLinearMoveIrrigation_2023,,3.162,,,,,84.0,,,RenoLinearMoveIrrigation,2023
2023-03-01,60.0,,-3.4,2.29,,,3.22,,RenoLinearMoveIrrigation_2023,,4.77,,,,,70.0,,,RenoLinearMoveIrrigation,2023
2023-03-02,61.0,,-0.7,0.0,,,1.18,,RenoLinearMoveIrrigation_2023,,5.094,,,,,63.0,,,RenoLinearMoveIrrigation,2023
2023-03-03,62.0,,4.7,0.0,,,2.38,,RenoLinearMoveIrrigation_2023,,5.169,,,,,50.0,,,RenoLinearMoveIrrigation,2023
2023-03-04,63.0,,0.8,0.0,,,3.65,,RenoLinearMoveIrrigation_2023,,3.504,,,,,64.0,,,RenoLinearMoveIrrigation,2023
2023-03-05,64.0,,-2.0,6.1,,,3.66,,RenoLinearMoveIrrigation_2023,,4.856,,,,,71.0,,,RenoLinearMoveIrrigation,2023
2023-03-06,65.0,,-1.8,0.0,,,1.35,,RenoLinearMoveIrrigation_2023,,4.636,,,,,68.0,,,RenoLinearMoveIrrigation,2023
2023-03-07,66.0,,-0.2,0.25,,,2.14,,RenoLinearMoveIrrigation_2023,,5.033,,,,,66.0,,,RenoLinearMoveIrrigation,2023
2023-03-08,67.0,,0.3,0.0,,,2.77,,RenoLinearMoveIrrigation_2023,,4.893,,,,,55.0,,,RenoLinearMoveIrrigation,2023
2023-03-09,68.0,,2.3,3.3,,,2.12,,RenoLinearMoveIrrigation_2023,,4.292,,,,,69.0,,,RenoLinearMoveIrrigation,2023
2023-03-10,69.0,,6.2,6.6,,,4.42,,RenoLinearMoveIrrigation_2023,,4.47,,,,,65.0,,,RenoLinearMoveIrrigation,2023
2023-03-11,70.0,,3.2,13.46,,,1.35,,RenoLinearMoveIrrigation_2023,,2.444,,,,,88.0,,,RenoLinearMoveIrrigation,2023
2023-03-12,71.0,,6.3,0.0,,,1.72,,RenoLinearMoveIrrigation_2023,,3.08,,,,,78.0,,,RenoLinearMoveIrrigation,2023
2023-03-13,72.0,,7.8,0.25,,,1.76,,RenoLinearMoveIrrigation_2023,,4.044,,,,,69.0,,,RenoLinearMoveIrrigation,2023
2023-03-14,73.0,,8.4,4.32,,,3.22,,RenoLinearMoveIrrigation_2023,,3.231,,,,,71.0,,,RenoLinearMoveIrrigation,2023
2023-03-15,74.0,,5.2,0.0,,,2.68,,RenoLinearMoveIrrigation_2023,,5.154,,,,,60.0,,,RenoLinearMoveIrrigation,2023
2023-03-16,75.0,,3.3,0.0,,,1.63,,RenoLinearMoveIrrigation_2023,,6.067,,,,,60.0,,,RenoLinearMoveIrrigation,2023
2023-03-17,76.0,,4.5,0.0,,,1.29,,RenoLinearMoveIrrigation_2023,,5.895,,,,,56.0,,,RenoLinearMoveIrrigation,2023
2023-03-18,77.0,,7.1,0.0,,,1.28,,RenoLinearMoveIrrigation_2023,,5.365,,,,,54.0,,,RenoLinearMoveIrrigation,2023
2023-03-19,78.0,,6.1,1.27,,,1.53,,RenoLinearMoveIrrigation_2023,,2.24,,,,,76.0,,,RenoLinearMoveIrrigation,2023
2023-03-20,79.0,,6.0,0.0,,,4.08,,RenoLinearMoveIrrigation_2023,,6.549,,,,,49.0,,,RenoLinearMoveIrrigation,2023
2023-03-21,80.0,,0.8,1.02,,,1.56,,RenoLinearMoveIrrigation_2023,,1.825,,,,,83.0,,,RenoLinearMoveIrrigation,2023
2023-03-22,81.0,,3.5,0.0,,,1.62,,RenoLinearMoveIrrigation_2023,,4.186,,,,,75.0,,,RenoLinearMoveIrrigation,2023
2023-03-23,82.0,,3.7,0.0,,,2.89,,RenoLinearMoveIrrigation_2023,,5.387,,,,,66.0,,,RenoLinearMoveIrrigation,2023
2023-03-24,83.0,,1.6,0.0,,,3.78,,RenoLinearMoveIrrigation_2023,,6.212,,,,,51.0,,,RenoLinearMoveIrrigation,2023
2023-03-25,84.0,,0.7,0.0,,,2.61,,RenoLinearMoveIrrigation_2023,,5.863,,,,,61.0,,,RenoLinearMoveIrrigation,2023
2023-03-26,85.0,,-1.0,2.29,,,2.3,,RenoLinearMoveIrrigation_2023,,6.947,,,,,62.0,,,RenoLinearMoveIrrigation,2023
2023-03-27,86.0,,2.8,0.0,,,2.07,,RenoLinearMoveIrrigation_2023,,6.333,,,,,44.0,,,RenoLinearMoveIrrigation,2023
2023-03-28,87.0,,4.7,0.51,,,3.9,,RenoLinearMoveIrrigation_2023,,4.491,,,,,62.0,,,RenoLinearMoveIrrigation,2023
2023-03-29,88.0,,1.7,1.02,,,2.02,,RenoLinearMoveIrrigation_2023,,4.22,,,,,69.0,,,RenoLinearMoveIrrigation,2023
2023-03-30,89.0,,2.8,3.3,,,2.29,,RenoLinearMoveIrrigation_2023,,6.305,,,,,67.0,,,RenoLinearMoveIrrigation,2023
2023-03-31,90.0,,5.4,0.0,,,2.87,,RenoLinearMoveIrrigation_2023,,6.693,,,,,48.0,,,RenoLinearMoveIrrigation,2023
2023-04-01,91.0,,7.1,0.0,,,3.12,,RenoLinearMoveIrrigation_2023,,7.121,,,,,51.0,,,RenoLinearMoveIrrigation,2023
2023-04-02,92.0,,6.6,0.0,,,4.09,,RenoLinearMoveIrrigation_2023,,6.192,,,,,53.0,,,RenoLinearMoveIrrigation,2023
2023-04-03,93.0,,-1.6,0.76,,,3.65,,RenoLinearMoveIrrigation_2023,,5.948,,,,,65.0,,,RenoLinearMoveIrrigation,2023
2023-04-04,94.0,,-0.5,0.25,,,2.29,,RenoLinearMoveIrrigation_2023,,5.543,,,,,53.0,,,RenoLinearMoveIrrigation,2023
2023-04-05,95.0,,3.9,0.0,,,1.31,,RenoLinearMoveIrrigation_2023,,7.143,,,,,47.0,,,RenoLinearMoveIrrigation,2023
2023-04-06,96.0,,7.9,0.0,,,1.76,,RenoLinearMoveIrrigation_2023,,6.276,,,,,46.0,,,RenoLinearMoveIrrigation,2023
2023-04-07,97.0,,8.6,0.0,,,2.55,,RenoLinearMoveIrrigation_2023,,3.351,,,,,51.0,,,RenoLinearMoveIrrigation,2023
2023-04-08,98.0,,10.4,0.0,,,1.85,,RenoLinearMoveIrrigation_2023,,6.247,,,,,51.0,,,RenoLinearMoveIrrigation,2023
2023-04-09,99.0,,14.4,0.0,,,1.23,,RenoLinearMoveIrrigation_2023,,7.185,,,,,50.0,,,RenoLinearMoveIrrigation,2023
2023-04-10,100.0,,15.9,0.0,,,2.79,,RenoLinearMoveIrrigation_2023,,7.234,,,,,43.0,,,RenoLinearMoveIrrigation,2023
2023-04-11,101.0,,14.8,0.0,,,3.16,,RenoLinearMoveIrrigation_2023,,4.631,,,,,42.0,,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P2,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80R,,12.5,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P20,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80R,,12.5,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P27,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80R,,12.5,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P4,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P11,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P25,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P9,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80C,,12.99,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P16,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80C,,12.99,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P30,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80C,,12.99,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P7,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,100,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P14,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,100,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P29,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,100,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P10,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,100,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P17,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,100,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P22,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,100,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P8,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P19,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P24,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P6,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P13,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P21,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80R,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P3,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60C,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P18,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60C,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P23,9.6,0.0,Ladak II,2.0,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,60C,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P1,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80C,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P15,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80C,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-12,102.0,P28,9.6,0.0,Nexgrow6516R,4.5,3.81,,RenoLinearMoveIrrigation_2023,,7.672,,80C,,,41.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P2,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80R,,12.92,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P20,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80R,,12.92,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P27,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80R,,12.92,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P4,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P11,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P25,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P9,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80C,,14.41,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P16,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80C,,14.41,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P30,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80C,,14.41,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P7,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,100,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P14,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,100,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P29,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,100,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P10,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,100,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P17,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,100,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P22,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,100,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P8,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P19,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P24,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P6,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P13,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P21,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80R,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P3,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60C,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P18,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60C,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P23,4.9,0.0,Ladak II,2.0,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,60C,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P1,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80C,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P15,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80C,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-13,103.0,P28,4.9,0.0,Nexgrow6516R,4.5,2.25,,RenoLinearMoveIrrigation_2023,,7.484,,80C,,,31.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P2,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80R,,13.54,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P20,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80R,,13.54,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P27,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80R,,13.54,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P4,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P11,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P25,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P9,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80C,,16.65,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P16,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80C,,16.65,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P30,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80C,,16.65,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P7,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,100,,7.58,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P14,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,100,,7.58,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P29,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,100,,7.58,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P10,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,100,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P17,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,100,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P22,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,100,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P8,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P19,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P24,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P6,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P13,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P21,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80R,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P3,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60C,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P18,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60C,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P23,7.8,0.0,Ladak II,2.0,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,60C,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P1,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80C,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P15,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80C,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-14,104.0,P28,7.8,0.0,Nexgrow6516R,4.5,1.74,,RenoLinearMoveIrrigation_2023,,7.594,,80C,,,37.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P2,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80R,,14.79,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P20,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80R,,14.79,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P27,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80R,,14.79,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P4,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,60R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P11,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,60R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P25,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,60R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P9,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80C,,18.69,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P16,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80C,,18.69,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P30,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80C,,18.69,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P7,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,100,,7.88,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P14,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,100,,7.88,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P29,11.2,0.0,Ladak II,2.0,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,100,,7.88,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P10,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,100,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P17,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,100,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P22,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,100,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P8,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,60R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P19,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,60R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P24,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,60R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P6,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P13,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
2023-04-15,105.0,P21,11.2,0.0,Nexgrow6516R,4.5,2.09,,RenoLinearMoveIrrigation_2023,,7.735,,80R,,,40.0,2.0,,RenoLinearMoveIrrigation,2023
